#STN  YY   MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#txt  yr   mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi  hPa    ft
46231 2012 02 23 18 23  MM   MM   MM   1.1    15   7.9 264     MM    MM  14.8    MM   MM   MM    MM
46232 2012 02 23 18 30  MM   MM   MM   1.2    15   8.2 245     MM    MM  15.0    MM   MM   MM    MM
46236 2012 02 23 18 48  MM   MM   MM   3.0    11   8.2 293     MM    MM  11.8    MM   MM   MM    MM
46236 2012 02 23 18 18  MM   MM   MM   3.2    11   8.7 290     MM    MM  11.7    MM   MM   MM    MM
46237 2012 02 23 18 40  MM   MM   MM   2.9    14   8.7 259     MM    MM  11.3    MM   MM   MM    MM
46237 2012 02 23 18 10  MM   MM   MM   2.8    10   8.8 270     MM    MM  11.2    MM   MM   MM    MM
46238 2012 02 23 18 50  MM   MM   MM   2.6     9   7.6 296     MM    MM  13.5    MM   MM   MM    MM
46238 2012 02 23 18 20  MM   MM   MM   2.9    14   8.2 287     MM    MM  13.5    MM   MM   MM    MM
46239 2012 02 23 18 51  MM   MM   MM   3.8    10   8.6 301     MM    MM  10.7    MM   MM   MM    MM
46239 2012 02 23 18 21  MM   MM   MM   3.9     9   7.9 307     MM    MM  10.7    MM   MM   MM    MM
46240 2012 02 23 18 12  MM   MM   MM   1.7    11   8.4 347     MM    MM  12.3    MM   MM   MM    MM
46241 2012 02 23 18 11  MM   MM   MM   0.7    15   8.1 274     MM    MM  14.6    MM   MM   MM    MM
46242 2012 02 23 18 28  MM   MM   MM   0.7    15   7.3 237     MM    MM  14.5    MM   MM   MM    MM
46243 2012 02 23 18 59  MM   MM   MM   3.7    14   9.5 266     MM    MM   7.2    MM   MM   MM    MM
46243 2012 02 23 18 29  MM   MM   MM   3.5    17   9.3 264     MM    MM   7.0    MM   MM   MM    MM
46246 2012 02 23 18 29  MM   MM   MM   3.9     9   6.9 124     MM    MM   5.7    MM   MM   MM    MM
46247 2012 02 23 18 51  MM   MM   MM   3.4    13   8.1 287     MM    MM  10.3    MM   MM   MM    MM
46247 2012 02 23 18 21  MM   MM   MM   3.1    14   8.0 287     MM    MM  10.2    MM   MM   MM    MM
46248 2012 02 23 18 34  MM   MM   MM   5.1    13  10.4 290     MM    MM   8.1    MM   MM   MM    MM
46248 2012 02 23 18 04  MM   MM   MM   5.4    14  11.0 292     MM    MM   8.1    MM   MM   MM    MM
46249 2012 02 23 18 52  MM   MM   MM   1.6    11   7.2 275     MM    MM  14.2    MM   MM   MM    MM
46249 2012 02 23 18 22  MM   MM   MM   1.5     9   7.3 290     MM    MM  14.0    MM   MM   MM    MM
51000 2012 02 23 18 50  90  9.0 10.0   3.0    10   7.5  98 1019.2  22.0  23.0    MM   MM +0.8    MM
51002 2012 02 23 18 50  90  9.0 11.0    MM    MM    MM  MM 1014.7  24.0  24.5    MM   MM +1.2    MM
51003 2012 02 23 18 50  60  8.0 10.0   2.9    12   7.5  MM 1015.2  23.9  24.8    MM   MM +1.1    MM
51004 2012 02 23 18 50  50  9.0 11.0   2.8    11   6.8  80 1014.2  21.0  23.5  18.6   MM +0.6    MM
51101 2012 02 23 18 50 100  8.0 11.0   3.4    10   7.7  94 1017.7  23.1  23.5  17.4   MM +0.5    MM
51201 2012 02 23 18 55  MM   MM   MM   1.8    13   7.9 310     MM    MM  23.8    MM   MM   MM    MM
51201 2012 02 23 18 25  MM   MM   MM   1.9    13   7.9 312     MM    MM  23.8    MM   MM   MM    MM
51202 2012 02 23 18 40  MM   MM   MM   2.6    11   7.0  84     MM    MM  23.6    MM   MM   MM    MM
51202 2012 02 23 18 10  MM   MM   MM   2.8    12   7.2  74     MM    MM  23.5    MM   MM   MM    MM
51203 2012 02 23 18 43  MM   MM   MM   0.9    13   7.2 245     MM    MM  24.4    MM   MM   MM    MM
51203 2012 02 23 18 13  MM   MM   MM   1.0    13   7.5 238     MM    MM  24.3    MM   MM   MM    MM
51205 2012 02 23 18 48  MM   MM   MM   2.7    11   7.1  79     MM    MM  23.2    MM   MM   MM    MM
51205 2012 02 23 18 18  MM   MM   MM   2.6    11   7.2  79     MM    MM  23.1    MM   MM   MM    MM
52200 2012 02 23 18 45  MM   MM   MM   1.8    11   6.2  70     MM    MM  28.1    MM   MM   MM    MM
52200 2012 02 23 18 15  MM   MM   MM   2.1     8   6.2  74     MM    MM  28.2    MM   MM   MM    MM
61001 2012 02 23 18 00 220  2.6   MM   0.6     7    MM  MM 1023.0  13.0  13.1   8.4   MM +0.2    MM
61002 2012 02 23 18 00  MM 10.8   MM   2.1     6    MM  MM 1024.8  12.2  12.8    MM   MM +0.0    MM
62001 2012 02 23 18 00 320  3.1   MM   1.9     9    MM  MM 1031.6  11.9  12.8   9.5   MM -0.0    MM
62027 2012 02 23 18 00 290  4.6   MM   1.1    MM     9  MM 1029.3    MM   8.2    MM   MM -0.4    MM
62029 2012 02 23 18 00 230  9.3   MM   3.1    MM     7  MM 1028.8  11.8  12.0  11.0   MM +1.6    MM
62081 2012 02 23 18 00  MM   MM   MM   3.8    MM     9  MM 1025.0  12.1  11.5  11.0   MM +0.6    MM
62095 2012 02 23 18 00 270  5.1   MM   5.3    MM    10  MM 1019.6  10.5  11.3   8.8   MM +1.5    MM
62103 2012 02 23 18 00 280  7.7   MM   1.4    MM     7  MM 1027.8   9.5   9.4   9.3  0.5 -0.0    MM
62105 2012 02 23 18 00 270 10.8   MM   4.9    MM     8  MM 1015.2  10.3  10.6   6.6   MM +1.7    MM
62107 2012 02 23 18 00 270  7.7   MM   2.7    MM     9  MM 1028.9   9.3  10.1   9.1   MM +0.4    MM
62114 2012 02 23 18 00 250 11.8   MM    MM    MM    MM  MM 1005.1   9.3    MM   7.4   MM +1.5    MM
62142 2012 02 23 18 00 250  9.3   MM   0.6    MM     3  MM 1019.9  12.1    MM   9.1   11 +0.1    MM
62144 2012 02 23 18 00 250 12.4   MM   0.9    MM     4  MM 1020.5  10.8    MM   8.3    5 +0.5    MM
62145 2012 02 23 18 00 230  8.2   MM   0.8    MM     4  MM 1020.1   9.9    MM   7.0    5 -0.1    MM
62163 2012 02 23 18 00 270  5.1   MM   3.0    MM     9  MM 1031.2   8.6  12.2   7.9   MM +0.4    MM
62164 2012 02 23 18 00 240 10.3   MM   3.3    MM     6  MM 1008.8  10.3   7.3   7.8    5 +0.9    MM
62301 2012 02 23 18 00 220  6.7   MM   1.5    MM     5  MM 1025.0   8.4   8.2   8.4   MM +0.4    MM
62303 2012 02 23 18 00 250  6.7   MM   2.0    MM     6  MM 1026.4   9.9   8.8   9.4   MM -0.2    MM
62304 2012 02 23 18 00 210 11.8   MM   0.3    MM     6  MM 1025.5   7.5   6.4   7.2  0.1 +1.1    MM
63104 2012 02 23 18 00 250 15.4   MM    MM    MM    MM  MM  992.6   8.8    MM   8.0    2 -3.6    MM
63105 2012 02 23 18 00 240 12.4   MM    MM    MM    MM  MM  994.0   8.9    MM   7.8    2 -2.3    MM
63110 2012 02 23 18 00 250 15.4   MM   2.5    MM     6  MM  999.8   9.4    MM   8.1    5 -0.1    MM
63112 2012 02 23 18 00 260 16.0   MM   2.9    MM     6  MM  993.2  10.8    MM   6.6   MM -2.2    MM
63113 2012 02 23 18 00  MM 12.9   MM   3.0    MM     6  MM  995.4   8.9    MM   8.0   MM -1.3    MM
63117 2012 02 23 18 00 250 11.8   MM    MM    MM    MM  MM  993.3  14.5    MM   7.9    1 -3.2    MM
64045 2012 02 23 18 00 250 18.5   MM   7.3    MM     9  MM 1002.4   8.3   9.5   4.2   MM +3.1    MM
AAMC1 2012 02 23 18 54 300  2.6  3.6    MM    MM    MM  MM 1017.9  16.6  12.9    MM   MM   MM    MM
AAMC1 2012 02 23 18 48 300  1.5  4.1    MM    MM    MM  MM 1017.8  16.7  12.8    MM   MM   MM    MM
AAMC1 2012 02 23 18 42 310  2.6  5.1    MM    MM    MM  MM 1017.8  16.6  12.8    MM   MM   MM    MM
AAMC1 2012 02 23 18 36 340  2.6  4.6    MM    MM    MM  MM 1017.9  16.4  12.8    MM   MM   MM    MM
AAMC1 2012 02 23 18 30 340  2.1  4.6    MM    MM    MM  MM 1017.9  16.2  12.7    MM   MM   MM    MM
AAMC1 2012 02 23 18 24 320  2.6  6.2    MM    MM    MM  MM 1017.9  15.6  12.7    MM   MM   MM    MM
AAMC1 2012 02 23 18 18 330  2.6  5.7    MM    MM    MM  MM 1018.0  15.2  12.7    MM   MM   MM    MM
AAMC1 2012 02 23 18 12 310  2.1  4.6    MM    MM    MM  MM 1018.0  15.0  12.7    MM   MM   MM    MM
AAMC1 2012 02 23 18 06 300  2.1  4.1    MM    MM    MM  MM 1018.1  14.9  12.7    MM   MM   MM    MM
AAMC1 2012 02 23 18 00 320  2.1  4.6    MM    MM    MM  MM 1018.1  14.7  12.7    MM   MM +0.2    MM
ACYN4 2012 02 23 18 54  MM   MM   MM    MM    MM    MM  MM 1000.4  15.3    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1000.4  15.7    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1000.4  15.7    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1000.4  15.9    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1000.4  15.9    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1000.4  15.6    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1000.4  15.5    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1000.2  15.7    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1000.1  15.5    MM    MM   MM   MM    MM
ACYN4 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1000.1  15.5    MM    MM   MM +0.0    MM
ADKA2 2012 02 23 18 54 170  5.1  6.7    MM    MM    MM  MM 1006.6   1.5   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 48 170  5.7  8.2    MM    MM    MM  MM 1006.6   1.5   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 42 170  6.2  8.2    MM    MM    MM  MM 1006.5   1.5   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 36 180  4.1  6.7    MM    MM    MM  MM 1006.5   1.5   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 30 170  5.7  7.7    MM    MM    MM  MM 1006.3   1.4   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 24 180  4.6  7.7    MM    MM    MM  MM 1006.3   1.4   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 18 170  7.7  9.8    MM    MM    MM  MM 1006.2   1.4   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 12 170  6.7 10.3    MM    MM    MM  MM 1006.2   1.3   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 06 160  9.8 11.3    MM    MM    MM  MM 1006.1   1.2   2.6    MM   MM   MM    MM
ADKA2 2012 02 23 18 00 150  9.8 14.9    MM    MM    MM  MM 1006.2   1.3   2.6    MM   MM -0.9    MM
AGCM4 2012 02 23 18 54  MM   MM   MM    MM    MM    MM  MM 1003.9   3.6    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1004.0   4.8    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1003.9   4.5    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1003.7   4.1    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1003.6   4.4    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1003.5   4.2    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1003.5   4.3    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1003.5   5.1    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1003.4   4.8    MM    MM   MM   MM    MM
AGCM4 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1003.3   5.4    MM    MM   MM -0.0    MM
ALIA2 2012 02 23 18 54 330  4.1  6.7    MM    MM    MM  MM     MM  -4.5    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 48 330  3.6  6.7    MM    MM    MM  MM     MM  -4.5    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 42 330  4.6  7.2    MM    MM    MM  MM     MM  -4.7    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 36 330  4.1  6.2    MM    MM    MM  MM     MM  -4.8    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 30 330  4.1  6.7    MM    MM    MM  MM     MM  -4.8    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 24 330  4.1  7.2    MM    MM    MM  MM     MM  -4.7    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 18 340  4.1  6.7    MM    MM    MM  MM     MM  -4.8    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 12 330  4.1  6.7    MM    MM    MM  MM     MM  -5.0    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 06 330  4.1  8.2    MM    MM    MM  MM     MM  -5.0    MM    MM   MM   MM    MM
ALIA2 2012 02 23 18 00 330  5.1  7.2    MM    MM    MM  MM     MM  -5.1    MM    MM   MM   MM    MM
ALXN6 2012 02 23 18 54  MM   MM   MM    MM    MM    MM  MM 1001.6    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM     MM    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1001.5    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1001.5    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM     MM    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1001.3    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM     MM    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1001.3    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1001.2    MM   1.8    MM   MM   MM    MM
ALXN6 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM     MM    MM   1.8    MM   MM   MM    MM
AMRL1 2012 02 23 18 54 190  5.1  7.2    MM    MM    MM  MM 1007.6  20.0  13.1    MM   MM   MM    MM
AMRL1 2012 02 23 18 48 190  4.6  8.2    MM    MM    MM  MM 1007.7  20.6  13.0    MM   MM   MM    MM
AMRL1 2012 02 23 18 42 190  4.6  6.7    MM    MM    MM  MM 1007.7  21.1  12.9    MM   MM   MM    MM
AMRL1 2012 02 23 18 36 190  5.7  7.7    MM    MM    MM  MM 1007.9  20.8  12.9    MM   MM   MM    MM
AMRL1 2012 02 23 18 30 190  4.1  6.7    MM    MM    MM  MM 1007.9  21.2  12.8    MM   MM   MM    MM
AMRL1 2012 02 23 18 24 190  5.7  7.2    MM    MM    MM  MM 1008.0  20.7  12.8    MM   MM   MM    MM
AMRL1 2012 02 23 18 18 190  4.1  7.7    MM    MM    MM  MM 1008.2  21.1  12.7    MM   MM   MM    MM
AMRL1 2012 02 23 18 12 190  4.6  8.2    MM    MM    MM  MM 1008.3  21.2  12.7    MM   MM   MM    MM
AMRL1 2012 02 23 18 06 190  4.6  6.7    MM    MM    MM  MM 1008.3  21.2  12.7    MM   MM   MM    MM
AMRL1 2012 02 23 18 00 190  3.1  7.2    MM    MM    MM  MM 1008.4  21.4  12.7    MM   MM -0.5    MM
ANMN6 2012 02 23 18 30 250  2.6   MM    MM    MM    MM  MM 1000.0   9.0    MM  -3.8   MM   MM    MM
ANMN6 2012 02 23 18 15 260  1.5   MM    MM    MM    MM  MM 1000.0   8.9    MM  -2.9   MM   MM    MM
ANMN6 2012 02 23 18 00 260  1.5   MM    MM    MM    MM  MM 1000.0   9.0    MM  -1.9   MM +3.0    MM
ANTA2 2012 02 23 18 54 210  1.5  2.6    MM    MM    MM  MM 1020.5  -3.8    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 48 210  1.5  2.6    MM    MM    MM  MM 1020.5  -3.9    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 42 210  2.1  2.6    MM    MM    MM  MM 1020.5  -3.9    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 36 210  2.6  3.6    MM    MM    MM  MM 1020.4  -4.0    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 30 210  2.6  4.1    MM    MM    MM  MM 1020.4  -3.9    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 24 210  2.6  3.6    MM    MM    MM  MM 1020.3  -3.9    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 18 200  2.1  3.1    MM    MM    MM  MM 1020.3  -3.8    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 12 190  2.1  2.6    MM    MM    MM  MM 1020.3  -3.8    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 06 190  1.0  2.6    MM    MM    MM  MM 1020.2  -3.8    MM    MM   MM   MM    MM
ANTA2 2012 02 23 18 00 170  2.1  2.6    MM    MM    MM  MM 1020.2  -3.8    MM    MM   MM +0.7    MM
ANVC1 2012 02 23 18 54 290  4.1  6.7    MM    MM    MM  MM 1021.6  10.4   9.0    MM   MM   MM    MM
ANVC1 2012 02 23 18 48 290  4.1  7.7    MM    MM    MM  MM 1021.6  10.4   9.0    MM   MM   MM    MM
ANVC1 2012 02 23 18 42 290  4.1  7.2    MM    MM    MM  MM 1021.7  10.4   9.0    MM   MM   MM    MM
ANVC1 2012 02 23 18 36 300  4.6  8.8    MM    MM    MM  MM 1021.6  10.3   9.0    MM   MM   MM    MM
ANVC1 2012 02 23 18 30 300  4.6  7.7    MM    MM    MM  MM 1021.6  10.4   8.9    MM   MM   MM    MM
ANVC1 2012 02 23 18 24 290  4.1  9.8    MM    MM    MM  MM 1021.6  10.4   8.9    MM   MM   MM    MM
ANVC1 2012 02 23 18 18 290  4.6  9.8    MM    MM    MM  MM 1021.6  10.4   8.9    MM   MM   MM    MM
ANVC1 2012 02 23 18 12 280  4.1  7.2    MM    MM    MM  MM 1021.6  10.4   8.9    MM   MM   MM    MM
ANVC1 2012 02 23 18 06 280  3.1  6.7    MM    MM    MM  MM 1021.5  10.5   8.9    MM   MM   MM    MM
ANVC1 2012 02 23 18 00 290  4.6  6.7    MM    MM    MM  MM 1021.5  10.4   8.9    MM   MM +0.0    MM
APAM2 2012 02 23 18 54  MM   MM   MM    MM    MM    MM  MM 1001.6  16.7    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1001.6  16.7    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1001.4  16.3    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1001.5  16.3    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1001.5  16.3    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1001.5  16.3    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1001.4  16.3    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1001.4  16.3    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1001.4  16.0    MM    MM   MM   MM    MM
APAM2 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1001.5  16.1    MM    MM   MM -0.5    MM
APCF1 2012 02 23 18 54 230  2.6  3.1    MM    MM    MM  MM     MM  20.2  16.8    MM   MM   MM    MM
APCF1 2012 02 23 18 48 230  2.6  3.6    MM    MM    MM  MM     MM  20.6  16.8    MM   MM   MM    MM
APCF1 2012 02 23 18 42 230  2.6  3.1    MM    MM    MM  MM     MM  20.7  16.8    MM   MM   MM    MM
APCF1 2012 02 23 18 36 230  2.1  3.1    MM    MM    MM  MM     MM  20.6  16.8    MM   MM   MM    MM
APCF1 2012 02 23 18 30 220  2.1  3.1    MM    MM    MM  MM     MM  20.3  16.8    MM   MM   MM    MM
APCF1 2012 02 23 18 24 230  3.1  4.6    MM    MM    MM  MM     MM  20.3  16.8    MM   MM   MM    MM
APCF1 2012 02 23 18 18 230  3.6  4.6    MM    MM    MM  MM     MM  20.6  16.9    MM   MM   MM    MM
APCF1 2012 02 23 18 12 230  3.6  4.1    MM    MM    MM  MM     MM  20.5  16.9    MM   MM   MM    MM
APCF1 2012 02 23 18 06 230  3.1  4.1    MM    MM    MM  MM     MM  20.7  16.9    MM   MM   MM    MM
APCF1 2012 02 23 18 00 230  3.1  4.1    MM    MM    MM  MM     MM  20.9  16.8    MM   MM   MM    MM
APNM4 2012 02 23 18 45 100  4.1  4.1    MM    MM    MM  MM     MM   1.1    MM    MM   MM   MM    MM
APNM4 2012 02 23 18 30 130  3.6  3.6    MM    MM    MM  MM     MM   1.2    MM    MM   MM   MM    MM
APNM4 2012 02 23 18 15 120  3.6  4.1    MM    MM    MM  MM     MM   1.3    MM    MM   MM   MM    MM
AROP4 2012 02 23 18 54  60  5.7  9.3    MM    MM    MM  MM     MM  28.0  25.5    MM   MM   MM    MM
AROP4 2012 02 23 18 48  60  6.7  9.3    MM    MM    MM  MM     MM  28.0  25.5    MM   MM   MM    MM
AROP4 2012 02 23 18 42  60  5.7  8.8    MM    MM    MM  MM     MM  28.0  25.6    MM   MM   MM    MM
AROP4 2012 02 23 18 36  60  6.2  8.8    MM    MM    MM  MM     MM  28.0  25.6    MM   MM   MM    MM
AROP4 2012 02 23 18 30  60  6.2  8.8    MM    MM    MM  MM     MM  27.8  25.5    MM   MM   MM    MM
AROP4 2012 02 23 18 24  70  7.2  9.8    MM    MM    MM  MM     MM  28.0  25.5    MM   MM   MM    MM
AROP4 2012 02 23 18 18  60  6.2  8.2    MM    MM    MM  MM     MM  28.2  25.5    MM   MM   MM    MM
AROP4 2012 02 23 18 12  60  6.7  8.8    MM    MM    MM  MM     MM  28.1  25.1    MM   MM   MM    MM
AROP4 2012 02 23 18 06  60  5.7  8.8    MM    MM    MM  MM     MM  28.1  25.5    MM   MM   MM    MM
AROP4 2012 02 23 18 00  60  6.2  9.3    MM    MM    MM  MM     MM  28.2  25.5    MM   MM   MM    MM
ASTO3 2012 02 23 18 54 260  2.1  2.6    MM    MM    MM  MM 1031.1   6.9   7.5    MM   MM   MM    MM
ASTO3 2012 02 23 18 48 260  2.1  2.6    MM    MM    MM  MM 1031.2   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 42 250  2.6  3.6    MM    MM    MM  MM 1031.1   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 36 240  2.6  3.1    MM    MM    MM  MM 1030.9   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 30 240  2.6  3.6    MM    MM    MM  MM 1031.0   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 24 240  3.1  3.1    MM    MM    MM  MM 1030.9   6.9   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 18 250  3.1  3.6    MM    MM    MM  MM 1031.2   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 12 240  2.6  3.1    MM    MM    MM  MM 1031.3   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 06 240  2.6  3.1    MM    MM    MM  MM 1031.3   7.0   7.4    MM   MM   MM    MM
ASTO3 2012 02 23 18 00 240  2.1  3.1    MM    MM    MM  MM 1031.2   6.8   7.4    MM   MM +0.4    MM
ATGM1 2012 02 23 18 48 310  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 42 340  2.1  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 36 330  1.0  1.0    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 30 310  1.0   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 24 270  0.5  0.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 18 220  0.5  1.5    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 12 250  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 06 260  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATGM1 2012 02 23 18 00 260  2.1  2.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
ATKA2 2012 02 23 18 54  MM  9.3 12.9    MM    MM    MM  MM 1012.9   2.2   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 48  MM  9.3 12.9    MM    MM    MM  MM 1013.0   2.2   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 42  MM  8.8 12.9    MM    MM    MM  MM 1013.2   1.8   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 36  MM 10.3 13.9    MM    MM    MM  MM 1013.2   1.9   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 30  MM 10.8 13.9    MM    MM    MM  MM 1013.2   2.0   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 24  MM  9.8 13.4    MM    MM    MM  MM 1013.3   1.8   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 18  MM 11.8 14.9    MM    MM    MM  MM 1013.4   1.7   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 12  MM 10.8 15.4    MM    MM    MM  MM 1013.4   1.6   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 06  MM 11.8 14.4    MM    MM    MM  MM 1013.5   1.6   3.0    MM   MM   MM    MM
ATKA2 2012 02 23 18 00  MM 11.3 13.9    MM    MM    MM  MM 1013.6   1.5   3.0    MM   MM -2.3    MM
AUDP4 2012 02 23 18 48  MM   MM   MM    MM    MM    MM  MM 1017.3  27.1  26.3    MM   MM   MM    MM
AUDP4 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1017.4  27.2  26.3    MM   MM   MM    MM
AUDP4 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1017.5  27.2  26.3    MM   MM   MM    MM
AUDP4 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1017.6  27.2  26.3    MM   MM   MM    MM
AUDP4 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1017.7  27.1  26.2    MM   MM   MM    MM
